node_id,longitude,latitude
412477509,126.6064127,45.7581624
412477510,126.6058694,45.7570558
412477512,126.6042603,45.7556679
412477564,126.6029593,45.7578775
412477565,126.6068051,45.7568107
412477566,126.6090031,45.7564118
412477567,126.6103193,45.7557929
412477568,126.6115175,45.7554458
412477569,126.6124033,45.7551787
412477570,126.6133728,45.7549084
412477571,126.6141034,45.7546968
412477649,126.6074641,45.757867
412477650,126.6084609,45.7594972
412477651,126.6097775,45.7615863
412477652,126.6104308,45.7626356
412477653,126.6109358,45.7634315
412477654,126.6088823,45.7644206
412477812,126.6131205,45.7617903
412477813,126.6076206,45.7626675
412478112,126.604063,45.7554977
412478115,126.603346,45.7549658
412479109,126.5809502,45.7473907
412479110,126.5770777,45.7469575
412479111,126.5721071,45.7461687
412479119,126.5721164,45.7438545
412479120,126.5721704,45.7405877
412479544,126.5776837,45.7411098
412479619,126.5784299,45.7413738
412479664,126.5742407,45.7408996
412480640,126.6077975,45.7365612
412480641,126.6089817,45.7359235
412480682,126.6220646,45.7430225
412480686,126.6187712,45.7401561
412480687,126.6180666,45.7395461
412480689,126.6167125,45.7383948
412480690,126.6156195,45.7374369
412480691,126.6144251,45.7364116
412481424,126.6528792,45.7392283
412481429,126.6516318,45.7402232
412483002,126.6535991,45.7385326
412483004,126.6550961,45.7373645
412483434,126.6490953,45.7386005
412483435,126.6454352,45.738781
412483642,126.6595281,45.7319093
412485034,126.6661433,45.7315701
412485035,126.665514,45.7332072
412485036,126.6654204,45.7333924
412485039,126.6632677,45.7356697
412485146,126.6651789,45.7333115
412485148,126.6658734,45.7312704
412485290,126.6792668,45.7342197
412485348,126.6753345,45.7357693
412485568,126.6693725,45.7236022
412485588,126.6692271,45.7235781
412485589,126.6700632,45.7214381
412486148,126.6684749,45.7248944
412486422,126.6678241,45.7264725
412486423,126.6648632,45.7259055
412486507,126.6655041,45.7243223
412486850,126.6722391,45.7239738
412486858,126.6694512,45.7233999
412489565,126.7233057,45.7698126
412489572,126.7362322,45.771394
412489576,126.7535073,45.7735125
412490561,126.7757287,45.7762305
412503538,126.7764035,45.7903853
